item_type,provider_type,title,product_name,detail_url,product_url,category_name,subcategory_name,brand,reference,sku,vehicle_scope,match_type,match_confidence
product,product_catalog,,FILTRO DC76025,https://procar.com.co/producto/filtro-dc76025/,https://procar.com.co/producto/filtro-dc76025/,FILTROS,FILTRO DE CABINA,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DFJ208A,https://procar.com.co/producto/filtro-dfj208a/,https://procar.com.co/producto/filtro-dfj208a/,FILTROS,COMBUSTIBLE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DFK001,https://procar.com.co/producto/filtro-dfk001/,https://procar.com.co/producto/filtro-dfk001/,FILTROS,COMBUSTIBLE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DFJ601,https://procar.com.co/producto/filtro-dfj601/,https://procar.com.co/producto/filtro-dfj601/,FILTROS,COMBUSTIBLE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DO4750,https://procar.com.co/producto/filtro-do4750/,https://procar.com.co/producto/filtro-do4750/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DO4905,https://procar.com.co/producto/filtro-do4905/,https://procar.com.co/producto/filtro-do4905/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DOE584,https://procar.com.co/producto/filtro-doe584/,https://procar.com.co/producto/filtro-doe584/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DOJ101A,https://procar.com.co/producto/filtro-doj101a/,https://procar.com.co/producto/filtro-doj101a/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DOJ110,https://procar.com.co/producto/filtro-doj110/,https://procar.com.co/producto/filtro-doj110/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DOJ115D,https://procar.com.co/producto/filtro-doj115d/,https://procar.com.co/producto/filtro-doj115d/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DOJ196,https://procar.com.co/producto/filtro-doj196/,https://procar.com.co/producto/filtro-doj196/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DOJ218,https://procar.com.co/producto/filtro-doj218/,https://procar.com.co/producto/filtro-doj218/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DOJ225,https://procar.com.co/producto/filtro-doj225/,https://procar.com.co/producto/filtro-doj225/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DOJ304,https://procar.com.co/producto/filtro-doj304/,https://procar.com.co/producto/filtro-doj304/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DOJ406,https://procar.com.co/producto/filtro-doj406/,https://procar.com.co/producto/filtro-doj406/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DOJ412D,https://procar.com.co/producto/filtro-doj412d/,https://procar.com.co/producto/filtro-doj412d/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DOJ412S,https://procar.com.co/producto/filtro-doj412s/,https://procar.com.co/producto/filtro-doj412s/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DOJ518D,https://procar.com.co/producto/filtro-doj518d/,https://procar.com.co/producto/filtro-doj518d/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DOJ518S,https://procar.com.co/producto/filtro-doj518s/,https://procar.com.co/producto/filtro-doj518s/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DOJ527,https://procar.com.co/producto/filtro-doj527/,https://procar.com.co/producto/filtro-doj527/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DOJ527S,https://procar.com.co/producto/filtro-doj527s/,https://procar.com.co/producto/filtro-doj527s/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DOJ606,https://procar.com.co/producto/filtro-doj606/,https://procar.com.co/producto/filtro-doj606/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DOJ901,https://procar.com.co/producto/filtro-doj901/,https://procar.com.co/producto/filtro-doj901/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DOLF734,https://procar.com.co/producto/filtro-dolf734/,https://procar.com.co/producto/filtro-dolf734/,FILTROS,FILTRO DE ACEITE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DAJ2005,https://procar.com.co/producto/filtro-daj2005/,https://procar.com.co/producto/filtro-daj2005/,FILTROS,FILTRO DE AIRE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DAJ472,https://procar.com.co/producto/filtro-daj472/,https://procar.com.co/producto/filtro-daj472/,FILTROS,FILTRO DE AIRE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DAJ576,https://procar.com.co/producto/filtro-daj576/,https://procar.com.co/producto/filtro-daj576/,FILTROS,FILTRO DE AIRE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DAJ579,https://procar.com.co/producto/filtro-daj579/,https://procar.com.co/producto/filtro-daj579/,FILTROS,FILTRO DE AIRE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DAJ622,https://procar.com.co/producto/filtro-daj622/,https://procar.com.co/producto/filtro-daj622/,FILTROS,FILTRO DE AIRE,ELEMFIL,,,,category_only,medium
product,product_catalog,,STAR ATF DX III,https://procar.com.co/producto/star-atf-dx-iii/,https://procar.com.co/producto/star-atf-dx-iii/,LUBRICANTES,Caja y Transmisión,STAR OIL,,,Autos,vehicle_compatible,medium
product,product_catalog,,STAR GEAR PLUS 85W140 GL-5,https://procar.com.co/producto/star-gear-plus-85w140-gl-5/,https://procar.com.co/producto/star-gear-plus-85w140-gl-5/,LUBRICANTES,Caja y Transmisión,STAR OIL,,,Autos,category_only,medium
product,product_catalog,,STAR GEAR SAE 80W90 API GL-5,https://procar.com.co/producto/star-gear-sae-80w90-api-gl-5/,https://procar.com.co/producto/star-gear-sae-80w90-api-gl-5/,LUBRICANTES,Caja y Transmisión,STAR OIL,,,Autos,category_only,medium
product,product_catalog,,STAR GEAR SAE 85W140 API,https://procar.com.co/producto/star-gear-sae-85w140-api/,https://procar.com.co/producto/star-gear-sae-85w140-api/,LUBRICANTES,Caja y Transmisión,STAR OIL,,,Autos,category_only,medium
product,product_catalog,,VALVULINA GL1 140,https://procar.com.co/producto/valvulina-gl1-140/,https://procar.com.co/producto/valvulina-gl1-140/,LUBRICANTES,Caja y Transmisión,PROCOL,,,,category_only,medium
product,product_catalog,,HYDROSTAR AW ISO 68,https://procar.com.co/producto/hydrostar-aw-iso-68/,https://procar.com.co/producto/hydrostar-aw-iso-68/,LUBRICANTES,Hidráulicos,STAR OIL,,,,category_only,medium
product,product_catalog,,ELF Evolution 700 STI 10W40,https://procar.com.co/producto/elf-evolution-700-sti-10w40/,https://procar.com.co/producto/elf-evolution-700-sti-10w40/,LUBRICANTES,Hidráulicos,ELF,,,Autos,category_only,medium
product,product_catalog,,HIDRAULICO ISO 68,https://procar.com.co/producto/hidraulico-iso-68/,https://procar.com.co/producto/hidraulico-iso-68/,LUBRICANTES,Hidráulicos,PROCOL,,,,category_only,medium
product,product_catalog,,EVOL. 500 FT 20W50,https://procar.com.co/producto/evol-500-ft-20w50/,https://procar.com.co/producto/evol-500-ft-20w50/,Moto,LUBRICANTES,ELF,,,,category_only,medium
product,product_catalog,,EVOL. 500 FTX SP 10W30,https://procar.com.co/producto/evol-500-ftx-sp-10w30/,https://procar.com.co/producto/evol-500-ftx-sp-10w30/,Moto,LUBRICANTES,ELF,,,,category_only,medium
product,product_catalog,,Bandas Para Frenos,https://procar.com.co/producto/bandas-para-frenos/,https://procar.com.co/producto/bandas-para-frenos/,OTROS PRODUCTOS,OTROS,KROSS,,,,category_only,medium
product,product_catalog,,Pastillas Para Frenos,https://procar.com.co/producto/pastillas-para-frenos/,https://procar.com.co/producto/pastillas-para-frenos/,OTROS PRODUCTOS,OTROS,KROSS,,,,category_only,medium
