item_type,provider_type,title,product_name,detail_url,product_url,category_name,subcategory_name,brand,reference,sku,vehicle_scope,match_type,match_confidence
product,product_catalog,,Aplicador De Lubricante Para Cadenas De Bicicletas - Internacional de Partes Colombia,https://internacionaldepartes.com/productos/aplicador-de-lubricante-para-cadenas-de-bicicletas-colombia,https://internacionaldepartes.com/productos/aplicador-de-lubricante-para-cadenas-de-bicicletas-colombia,Otros Repuestos,Aplicador De Lubricante Para Cadenas De Bicicletas,Internacional de Partes,aplicador-de-lubricante-para-cadenas-de-bicicletas,MCOU3449395003,,vehicle_compatible,medium
product,product_catalog,,Árbol Levas Chevrolet Luv 2300 - Chevrolet Colombia,https://internacionaldepartes.com/productos/arbol-levas-chevrolet-luv-2300-colombia,https://internacionaldepartes.com/productos/arbol-levas-chevrolet-luv-2300-colombia,Leva,Árbol Levas Chevrolet Luv 2300,Chevrolet,arbol-levas-chevrolet-luv-2300,MCOU2403392731,,vehicle_compatible,medium
product,product_catalog,,Árbol Levas Chevrolet Rodeo - Chevrolet Colombia,https://internacionaldepartes.com/productos/arbol-levas-chevrolet-rodeo-colombia,https://internacionaldepartes.com/productos/arbol-levas-chevrolet-rodeo-colombia,Leva,Árbol Levas Chevrolet Rodeo,Chevrolet,arbol-levas-chevrolet-rodeo,MCOU2407283637,,vehicle_compatible,medium
product,product_catalog,,Árbol Levas Chevrolet Trooper - Chevrolet Colombia,https://internacionaldepartes.com/productos/arbol-levas-chevrolet-trooper-colombia,https://internacionaldepartes.com/productos/arbol-levas-chevrolet-trooper-colombia,Leva,Árbol Levas Chevrolet Trooper,Chevrolet,arbol-levas-chevrolet-trooper,MCOU2409368076,,vehicle_compatible,medium
product,product_catalog,,Balinera (rodamiento) Embrague ( Cluth) Nkr 4jb1 Turbo - Mercedes-Benz Colombia,https://internacionaldepartes.com/productos/balinera-rodamiento-embrague-cluth-nkr-4jb1-turbo-colombia,https://internacionaldepartes.com/productos/balinera-rodamiento-embrague-cluth-nkr-4jb1-turbo-colombia,Rodamiento,Balinera (rodamiento) Embrague ( Cluth) Nkr 4jb1 Turbo,Mercedes-Benz,balinera-rodamiento-embrague-cluth-nkr-4jb1-turbo,MCOU2420435640,,vehicle_compatible,medium
product,product_catalog,,Balinera Cluth Embrague Jmc 2.8 - Mercedes-Benz Colombia,https://internacionaldepartes.com/productos/balinera-cluth-embrague-jmc-28-colombia,https://internacionaldepartes.com/productos/balinera-cluth-embrague-jmc-28-colombia,Embrague,Balinera Cluth Embrague Jmc 2.8,Mercedes-Benz,balinera-cluth-embrague-jmc-28,MCOU2397743334,,vehicle_compatible,medium
product,product_catalog,,Balinera Embrague / Cluth Brillance H220 - Mercedes-Benz Colombia,https://internacionaldepartes.com/productos/balinera-embrague-cluth-brillance-h220-colombia,https://internacionaldepartes.com/productos/balinera-embrague-cluth-brillance-h220-colombia,Embrague,Balinera Embrague / Cluth Brillance H220,Mercedes-Benz,balinera-embrague-cluth-brillance-h220,MCOU2409577209,,vehicle_compatible,medium
product,product_catalog,,Bandas Freno De Mano / Emergencia Nissan X-trail T30 - Nissan Colombia,https://internacionaldepartes.com/productos/bandas-freno-de-mano-emergencia-nissan-x-trail-t30-colombia,https://internacionaldepartes.com/productos/bandas-freno-de-mano-emergencia-nissan-x-trail-t30-colombia,Freno,Bandas Freno De Mano / Emergencia Nissan X-trail T30,Nissan,bandas-freno-de-mano-emergencia-nissan-x-trail-t30,MCOU3415446042,,vehicle_compatible,medium
product,product_catalog,,Base Rodamiento Amortiguador Delantero Volkswagen New Jetta - Volkswagen Colombia,https://internacionaldepartes.com/productos/base-rodamiento-amortiguador-delantero-volkswagen-new-jetta-colombia,https://internacionaldepartes.com/productos/base-rodamiento-amortiguador-delantero-volkswagen-new-jetta-colombia,Amortiguador,Base Rodamiento Amortiguador Delantero Volkswagen New Jetta,Volkswagen,base-rodamiento-amortiguador-delantero-volkswagen-new-jetta,MCOU3170941986,,vehicle_compatible,medium
product,product_catalog,,Base Soporte Amortiguador Citroen C Elysee - Internacional de Partes Colombia,https://internacionaldepartes.com/productos/base-soporte-amortiguador-citroen-c-elysee-colombia,https://internacionaldepartes.com/productos/base-soporte-amortiguador-citroen-c-elysee-colombia,Amortiguador,Base Soporte Amortiguador Citroen C Elysee,Internacional de Partes,base-soporte-amortiguador-citroen-c-elysee,MCOU2408435218,,vehicle_compatible,medium
product,product_catalog,,Base Termostato Citroen C-elysee 1.6 Gasolina - Internacional de Partes Colombia,https://internacionaldepartes.com/productos/base-termostato-citroen-c-elysee-16-gasolina-colombia,https://internacionaldepartes.com/productos/base-termostato-citroen-c-elysee-16-gasolina-colombia,Termostato,Base Termostato Citroen C-elysee 1.6 Gasolina,Internacional de Partes,base-termostato-citroen-c-elysee-16-gasolina,MCOU3155581909,,vehicle_compatible,medium
product,product_catalog,,Base Termostato Citroen Saxo 00- 1.6 2000-2006 - Internacional de Partes Colombia,https://internacionaldepartes.com/productos/base-termostato-citroen-saxo-00-16-2000-2006-colombia,https://internacionaldepartes.com/productos/base-termostato-citroen-saxo-00-16-2000-2006-colombia,Termostato,Base Termostato Citroen Saxo 00- 1.6 2000-2006,Internacional de Partes,base-termostato-citroen-saxo-00-16-2000-2006,MCOU2406358607,,vehicle_compatible,medium
product,product_catalog,,Base Termostato Mazda 3 2.0 - Mazda Colombia,https://internacionaldepartes.com/productos/base-termostato-mazda-3-20-colombia,https://internacionaldepartes.com/productos/base-termostato-mazda-3-20-colombia,Termostato,Base Termostato Mazda 3 2.0,Mazda,base-termostato-mazda-3-20,MCOU2417197521,,vehicle_compatible,medium
product,product_catalog,,Base Termostato Volkswagen Jetta 2.0 - Volkswagen Colombia,https://internacionaldepartes.com/productos/base-termostato-volkswagen-jetta-20-colombia,https://internacionaldepartes.com/productos/base-termostato-volkswagen-jetta-20-colombia,Termostato,Base Termostato Volkswagen Jetta 2.0,Volkswagen,base-termostato-volkswagen-jetta-20,MCOU2420242975,,vehicle_compatible,medium
